scan_id,domain,asset_name,asset_type,protocol,tls_version,key_exchange_algorithm,primary_cipher_suite,hndl_risk_score,hndl_risk_status,label,hndl_label,quantum_safe,nist_fips_203,nist_fips_204,nist_fips_205,crypto_posture_class,key_exchange_family,key_exchange_group,key_exchange_named_group_ids,signature_algorithm,signature_family,scan_methodology,agent_required,tls_scan_error
"6e281bc3-2221-4e16-be4e-44e5d7afad6d","google.com","code.google.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"6e281bc3-2221-4e16-be4e-44e5d7afad6d","google.com","google.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"6e281bc3-2221-4e16-be4e-44e5d7afad6d","google.com","api.google.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"6e281bc3-2221-4e16-be4e-44e5d7afad6d","google.com","m.google.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"6e281bc3-2221-4e16-be4e-44e5d7afad6d","google.com","corp.google.com","protocol","tls","TLSv1.2","ECDHE/DHE","ECDHE-RSA-AES128-GCM-SHA256","70.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"6e281bc3-2221-4e16-be4e-44e5d7afad6d","google.com","mail.google.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"6e281bc3-2221-4e16-be4e-44e5d7afad6d","google.com","apis.google.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"6e281bc3-2221-4e16-be4e-44e5d7afad6d","google.com","www.google.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"6e281bc3-2221-4e16-be4e-44e5d7afad6d","google.com","admin.google.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"6e281bc3-2221-4e16-be4e-44e5d7afad6d","google.com","vpn.google.com","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"404ff570-7e0b-4ad8-9579-5734d3359eba","kfc.co.in","mail1.kfc.co.in","protocol","tls","TLSv1.3","ECDHE/DHE","TLS_AES_256_GCM_SHA384","64.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"404ff570-7e0b-4ad8-9579-5734d3359eba","kfc.co.in","login.kfc.co.in","protocol","tls","TLSv1.3","ECDHE/DHE","TLS_AES_256_GCM_SHA384","64.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","ECDSA","classical","active-network-handshake-plus-passive-metadata","false",""
"404ff570-7e0b-4ad8-9579-5734d3359eba","kfc.co.in","www.kfc.co.in","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Port open check failed (Service Closed/Refused)","false","Port open check failed (Service Closed/Refused)"
"404ff570-7e0b-4ad8-9579-5734d3359eba","kfc.co.in","kfc.co.in","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Port open check failed (Service Closed/Refused)","false","Port open check failed (Service Closed/Refused)"
"404ff570-7e0b-4ad8-9579-5734d3359eba","kfc.co.in","mail.kfc.co.in","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"f0a0d615-fd16-4ca7-a79b-ca44a684fc04","mcdonaldsindia.com","uat.mcdonaldsindia.com","protocol","tls","TLSv1.2","ECDHE/DHE","ECDHE-RSA-AES128-GCM-SHA256","70.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"f0a0d615-fd16-4ca7-a79b-ca44a684fc04","mcdonaldsindia.com","www.mcdonaldsindia.com","protocol","tls","TLSv1.3","ECDHE/DHE","TLS_AES_256_GCM_SHA384","64.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"f0a0d615-fd16-4ca7-a79b-ca44a684fc04","mcdonaldsindia.com","mcdonaldsindia.com","protocol","tls","TLSv1.3","ECDHE/DHE","TLS_AES_256_GCM_SHA384","64.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"f0a0d615-fd16-4ca7-a79b-ca44a684fc04","mcdonaldsindia.com","api.mcdonaldsindia.com","protocol","tls","TLSv1.2","ECDHE/DHE","ECDHE-RSA-AES256-GCM-SHA384","70.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"f0a0d615-fd16-4ca7-a79b-ca44a684fc04","mcdonaldsindia.com","auth.mcdonaldsindia.com","protocol","tls","TLSv1.2","ECDHE/DHE","ECDHE-RSA-AES256-GCM-SHA384","70.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"f0a0d615-fd16-4ca7-a79b-ca44a684fc04","mcdonaldsindia.com","app.mcdonaldsindia.com","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"f0a0d615-fd16-4ca7-a79b-ca44a684fc04","mcdonaldsindia.com","vpn.mcdonaldsindia.com","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"3b4986f7-0af3-499f-b549-681a6cd91193","pizzahut.co.in","www.pizzahut.co.in","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_128_GCM_SHA256","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"3b4986f7-0af3-499f-b549-681a6cd91193","pizzahut.co.in","pizzahut.co.in","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_128_GCM_SHA256","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"5498c919-43ee-4f58-94ba-bfdec440fb90","dominos.co.in","api.dominos.co.in","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_128_GCM_SHA256","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"5498c919-43ee-4f58-94ba-bfdec440fb90","dominos.co.in","uat.dominos.co.in","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_128_GCM_SHA256","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"5498c919-43ee-4f58-94ba-bfdec440fb90","dominos.co.in","m.dominos.co.in","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_128_GCM_SHA256","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"5498c919-43ee-4f58-94ba-bfdec440fb90","dominos.co.in","www.dominos.co.in","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_128_GCM_SHA256","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"5498c919-43ee-4f58-94ba-bfdec440fb90","dominos.co.in","dominos.co.in","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_128_GCM_SHA256","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"5498c919-43ee-4f58-94ba-bfdec440fb90","dominos.co.in","mail.dominos.co.in","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"5498c919-43ee-4f58-94ba-bfdec440fb90","dominos.co.in","secure.dominos.co.in","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"1ead3814-085c-465d-a095-1702a95f001f","cocacolaindia.com","www.cocacolaindia.com","protocol","tls","TLSv1.2","ECDHE/DHE","ECDHE-RSA-AES128-GCM-SHA256","70.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"1ead3814-085c-465d-a095-1702a95f001f","cocacolaindia.com","cocacolaindia.com","protocol","tls","TLSv1.2","ECDHE/DHE","ECDHE-RSA-AES128-GCM-SHA256","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata; incomplete-scan=recovered via www.cocacolaindia.com","false","recovered via www.cocacolaindia.com"
"6c212d38-dc10-41d0-b261-3ff3fb5f49f4","pepsicoindia.co.in","www.pepsicoindia.co.in","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_128_GCM_SHA256","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"6c212d38-dc10-41d0-b261-3ff3fb5f49f4","pepsicoindia.co.in","pepsicoindia.co.in","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_128_GCM_SHA256","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"6c212d38-dc10-41d0-b261-3ff3fb5f49f4","pepsicoindia.co.in","mail.pepsicoindia.co.in","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"1e46a890-bf37-482c-b372-ef011b2ba296","mtrfoods.com","www.mtrfoods.com","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"1e46a890-bf37-482c-b372-ef011b2ba296","mtrfoods.com","test.mtrfoods.com","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"1e46a890-bf37-482c-b372-ef011b2ba296","mtrfoods.com","sso.mtrfoods.com","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"1e46a890-bf37-482c-b372-ef011b2ba296","mtrfoods.com","mtrfoods.com","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"3d55df62-83a9-437d-bbbf-81b1197a82fd","haldirams.com","www.haldirams.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_128_GCM_SHA256","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"3d55df62-83a9-437d-bbbf-81b1197a82fd","haldirams.com","haldirams.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_128_GCM_SHA256","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"3d55df62-83a9-437d-bbbf-81b1197a82fd","haldirams.com","mobile.haldirams.com","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"8946360f-33d2-4410-af1a-586895471197","parleproducts.com","www.parleproducts.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","ECDSA","classical","active-network-handshake-plus-passive-metadata","false",""
"8946360f-33d2-4410-af1a-586895471197","parleproducts.com","parleproducts.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","ECDSA","classical","active-network-handshake-plus-passive-metadata","false",""
"548a10ee-828b-462d-83c7-8911b3bbed52","britannia.co.in","www.britannia.co.in","protocol","tls","TLSv1.3","ECDHE/DHE","TLS_AES_128_GCM_SHA256","64.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"548a10ee-828b-462d-83c7-8911b3bbed52","britannia.co.in","britannia.co.in","protocol","tls","TLSv1.3","ECDHE/DHE","TLS_AES_256_GCM_SHA384","64.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","ECDSA","classical","active-network-handshake-plus-passive-metadata","false",""
"548a10ee-828b-462d-83c7-8911b3bbed52","britannia.co.in","mail.britannia.co.in","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"30eda83b-2f9f-467b-9271-72b19d2b5e6c","amul.com","amul.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","ECDSA","classical","active-network-handshake-plus-passive-metadata","false",""
"30eda83b-2f9f-467b-9271-72b19d2b5e6c","amul.com","uat.amul.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","ECDSA","classical","active-network-handshake-plus-passive-metadata","false",""
"30eda83b-2f9f-467b-9271-72b19d2b5e6c","amul.com","test.amul.com","protocol","tls","TLSv1.3","ECDHE/DHE","TLS_AES_256_GCM_SHA384","64.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","ECDSA","classical","active-network-handshake-plus-passive-metadata","false",""
"30eda83b-2f9f-467b-9271-72b19d2b5e6c","amul.com","www.amul.com","protocol","tls","TLSv1.3","ECDHE/DHE","TLS_AES_256_GCM_SHA384","64.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"30eda83b-2f9f-467b-9271-72b19d2b5e6c","amul.com","m.amul.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","ECDSA","classical","active-network-handshake-plus-passive-metadata","false",""
"30eda83b-2f9f-467b-9271-72b19d2b5e6c","amul.com","mail.amul.com","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"8a03f0d9-1ed4-43cc-ab8a-484a3d75ce5d","nestle.in","www.nestle.in","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","ECDSA","classical","active-network-handshake-plus-passive-metadata","false",""
"8a03f0d9-1ed4-43cc-ab8a-484a3d75ce5d","nestle.in","login.nestle.in","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_128_GCM_SHA256","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"8a03f0d9-1ed4-43cc-ab8a-484a3d75ce5d","nestle.in","nestle.in","protocol","tls","TLSv1.2","ECDHE/DHE","ECDHE-RSA-AES256-GCM-SHA384","70.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"56df58db-1443-48c4-8ac0-82ac71467070","itcportal.com","dev.itcportal.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_128_GCM_SHA256","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"56df58db-1443-48c4-8ac0-82ac71467070","itcportal.com","itcportal.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"56df58db-1443-48c4-8ac0-82ac71467070","itcportal.com","www.itcportal.com","protocol","tls","TLSv1.3","Hybrid (Classical + ML-KEM)","TLS_AES_256_GCM_SHA384","34.0","Measured","Quantum-Resilient (Hybrid)","Quantum-Resilient (Hybrid)","false","true","false","false","pqc-capable","hybrid-pqc-classical","X25519MLKEM768","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"56df58db-1443-48c4-8ac0-82ac71467070","itcportal.com","admin.itcportal.com","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"56df58db-1443-48c4-8ac0-82ac71467070","itcportal.com","mobile.itcportal.com","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"56df58db-1443-48c4-8ac0-82ac71467070","itcportal.com","m.itcportal.com","protocol","tls","unknown","unknown","unknown","N/A (incomplete scan)","High Risk (Incomplete Scan)","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","unknown","unknown","unknown","","unknown","unknown","active-network-handshake-plus-passive-metadata; incomplete-scan=Unreachable (Network Blocked)","false","Unreachable (Network Blocked)"
"96e1cb12-967c-4f8d-b8cd-b5ac579850c2","hindustanunilever.com","api.hindustanunilever.com","protocol","tls","TLSv1.3","ECDHE/DHE","TLS_AES_256_GCM_SHA384","54.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"96e1cb12-967c-4f8d-b8cd-b5ac579850c2","hindustanunilever.com","sso.hindustanunilever.com","protocol","tls","TLSv1.3","ECDHE/DHE","TLS_AES_256_GCM_SHA384","54.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
"96e1cb12-967c-4f8d-b8cd-b5ac579850c2","hindustanunilever.com","login.hindustanunilever.com","protocol","tls","TLSv1.3","ECDHE/DHE","TLS_AES_256_GCM_SHA384","54.0","Measured","Quantum-Vulnerable (HNDL Risk)","Quantum-Vulnerable (HNDL Risk)","false","false","false","false","classical-only","classical","unknown","","RSA","classical","active-network-handshake-plus-passive-metadata","false",""
